id,id_arene,id_dresseur,date_combat,resultat
1523,29,36,2019-11-17,Victoire
1524,37,36,2022-07-25,Defaite
1525,42,36,2019-09-13,Victoire
1526,65,36,2020-09-10,Victoire
1527,19,36,2024-05-04,Victoire
1528,52,36,2021-09-01,Victoire
1529,43,36,2019-04-10,Defaite
1530,76,36,2023-02-28,Defaite
1531,35,36,2022-04-01,Defaite
1532,64,36,2022-12-29,Defaite
1533,33,36,2023-04-20,Victoire
1534,55,36,2024-03-19,Defaite
1535,48,36,2019-12-20,Defaite
1536,27,36,2021-04-29,Victoire
1537,77,36,2020-11-01,Victoire
1538,73,36,2019-03-07,Victoire
1539,59,36,2022-06-19,Defaite
1540,18,36,2019-10-13,Victoire
1541,16,36,2023-01-02,Defaite
1542,75,36,2023-02-18,Victoire
1543,62,36,2023-08-16,Victoire
1544,13,36,2021-05-27,Victoire
1545,24,36,2020-05-05,Victoire
1546,6,36,2024-04-10,Victoire
1547,11,36,2022-09-15,Defaite
1548,78,36,2020-06-04,Defaite
1549,1,36,2020-05-20,Victoire
1550,20,36,2021-03-23,Defaite
1551,70,36,2019-10-15,Victoire
1552,80,36,2024-07-01,Victoire
1553,28,36,2024-08-31,Victoire
1554,50,36,2022-05-22,Victoire
1555,56,36,2023-06-22,Victoire
1556,12,36,2019-08-16,Victoire
1557,72,36,2022-11-04,Defaite
1558,44,36,2024-08-14,Victoire
1559,46,36,2023-04-26,Defaite
1560,15,36,2023-12-08,Defaite
1561,19,37,2023-04-18,Victoire
1562,32,37,2019-09-02,Defaite
1563,63,37,2023-12-27,Victoire
1564,31,37,2021-12-05,Victoire
1565,56,37,2024-06-21,Victoire
1566,40,37,2020-11-27,Victoire
1567,37,37,2022-10-27,Victoire
1568,9,37,2020-01-20,Victoire
1569,28,37,2023-12-20,Defaite
1570,66,37,2024-02-21,Victoire
1571,68,37,2023-03-03,Defaite
1572,44,37,2022-02-05,Defaite
1573,57,37,2021-03-19,Defaite
1574,79,37,2020-07-12,Victoire
1575,11,37,2019-12-01,Victoire
1576,18,37,2019-02-22,Defaite
1577,58,37,2024-04-19,Defaite
1578,38,37,2023-06-01,Victoire
1579,6,37,2022-11-02,Defaite
1580,70,37,2022-12-22,Defaite
1581,23,37,2022-08-05,Victoire
1582,41,37,2020-02-16,Defaite
1583,1,37,2024-04-22,Defaite
1584,17,37,2019-09-20,Victoire
1585,3,37,2021-01-12,Defaite
1586,54,37,2024-02-05,Victoire
1587,42,37,2019-06-26,Defaite
1588,48,37,2020-12-17,Victoire
1589,36,37,2021-09-13,Victoire
1590,15,37,2021-04-14,Defaite
1591,75,37,2024-03-15,Victoire
1592,53,37,2022-12-22,Defaite
1593,26,37,2020-07-05,Victoire
1594,65,37,2023-05-13,Victoire
1595,77,37,2021-08-04,Victoire
1596,73,37,2021-08-05,Victoire
1597,39,37,2024-01-19,Defaite
1598,2,37,2023-09-13,Victoire
1599,21,37,2024-04-03,Victoire
1600,59,37,2021-08-08,Victoire
1601,60,37,2019-04-03,Defaite
1602,10,37,2022-06-03,Defaite
1603,27,37,2020-12-11,Defaite
1604,29,37,2022-01-08,Defaite
1605,78,37,2023-10-05,Victoire
1606,46,37,2023-01-29,Victoire
1607,74,37,2024-09-01,Victoire
1608,43,37,2023-03-13,Defaite
1609,55,37,2023-06-29,Defaite
1610,51,37,2024-08-02,Victoire
1611,16,37,2021-11-11,Defaite
1612,22,37,2020-01-19,Victoire
1613,62,37,2019-05-07,Defaite
1614,13,37,2019-04-10,Defaite
1615,61,37,2021-09-12,Victoire
1616,25,37,2020-06-03,Defaite
1617,76,37,2024-05-15,Defaite
1618,50,37,2020-07-27,Victoire
1619,34,37,2024-06-07,Victoire
1620,64,37,2022-01-28,Defaite
1621,69,37,2022-06-15,Victoire
1622,67,37,2022-12-30,Victoire
1623,45,37,2021-01-14,Victoire
1624,72,37,2021-01-02,Defaite
1625,4,37,2024-05-30,Defaite
1626,5,37,2022-07-31,Victoire
1627,8,37,2022-11-14,Defaite
1628,12,37,2019-02-27,Victoire
1629,35,37,2024-02-28,Defaite
1630,24,37,2019-12-27,Defaite
1631,47,37,2021-09-23,Victoire
1632,80,37,2024-09-12,Defaite
1633,20,38,2019-09-21,Defaite
1634,22,38,2019-03-28,Victoire
1635,78,38,2019-09-17,Victoire
1636,75,38,2019-12-11,Defaite
1637,18,38,2024-06-26,Defaite
1638,35,38,2022-01-10,Defaite
1639,51,38,2021-01-13,Victoire
1640,36,38,2019-06-25,Defaite
1641,63,38,2019-03-01,Victoire
1642,19,38,2019-10-08,Victoire
1643,42,38,2022-10-29,Victoire
1644,65,38,2023-08-17,Victoire
1645,80,38,2019-09-06,Victoire
1646,6,38,2021-01-23,Victoire
1647,62,38,2022-06-07,Defaite
1648,3,38,2019-03-03,Victoire
1649,1,38,2021-08-01,Defaite
1650,50,38,2024-05-20,Victoire
1651,58,38,2021-07-05,Defaite
1652,21,38,2023-01-09,Defaite
1653,69,38,2019-10-22,Defaite
1654,67,38,2020-11-19,Defaite
1655,15,38,2023-01-27,Victoire
1656,7,38,2021-09-03,Victoire
1657,32,39,2020-07-10,Defaite
1658,68,39,2022-07-30,Defaite
1659,61,39,2021-08-22,Victoire
1660,49,39,2022-03-17,Defaite
1661,30,39,2020-09-22,Victoire
1662,54,39,2023-02-06,Victoire
1663,31,39,2023-03-26,Victoire
1664,51,39,2022-01-27,Defaite
1665,18,39,2022-02-06,Defaite
1666,71,39,2024-05-14,Defaite
1667,10,39,2019-05-06,Victoire
1668,65,39,2023-08-02,Victoire
1669,62,39,2019-07-16,Victoire
1670,26,39,2019-08-25,Defaite
1671,16,39,2023-09-21,Defaite
1672,24,39,2024-05-23,Victoire
1673,39,39,2022-04-19,Defaite
1674,60,39,2019-04-13,Defaite
1675,37,39,2024-04-02,Defaite
1676,3,39,2020-02-06,Victoire
1677,52,39,2021-07-22,Defaite
1678,66,39,2022-11-04,Victoire
1679,23,39,2020-06-25,Victoire
1680,36,39,2022-12-20,Defaite
1681,74,39,2022-04-06,Defaite
1682,77,39,2019-08-21,Victoire
1683,47,39,2024-08-27,Defaite
1684,8,39,2019-03-18,Victoire
1685,38,39,2020-05-02,Defaite
1686,69,39,2019-02-27,Defaite
1687,4,39,2023-12-21,Victoire
1688,19,39,2024-07-08,Victoire
1689,76,39,2023-08-09,Defaite
1690,45,39,2019-12-12,Victoire
1691,15,39,2022-12-11,Defaite
1692,40,39,2022-06-07,Defaite
1693,20,39,2020-06-18,Defaite
1694,63,39,2021-02-20,Victoire
1695,53,39,2022-12-06,Victoire
1696,34,39,2022-06-01,Defaite
1697,22,39,2023-11-28,Victoire
1698,67,39,2020-06-05,Defaite
1699,48,39,2021-01-23,Defaite
1700,79,39,2023-09-21,Victoire
1701,44,39,2020-05-16,Defaite
1702,17,39,2023-12-26,Defaite
1703,28,39,2024-07-10,Victoire
1704,80,39,2023-05-20,Defaite
1705,6,39,2024-05-13,Defaite
1706,14,39,2022-10-04,Victoire
1707,55,39,2024-01-06,Victoire
1708,70,39,2021-08-11,Victoire
1709,29,39,2022-04-10,Victoire
1710,42,39,2020-08-05,Victoire
1711,75,39,2022-12-14,Defaite
1712,58,39,2021-04-22,Victoire
1713,46,39,2022-05-09,Defaite
1714,5,39,2019-01-07,Victoire
1715,57,39,2023-04-24,Victoire
1716,35,39,2024-05-15,Defaite
1717,41,39,2024-05-26,Victoire
1718,64,39,2024-08-20,Defaite
1719,9,39,2020-08-31,Victoire
1720,78,39,2023-08-18,Defaite
1721,1,39,2020-06-20,Victoire
1722,56,39,2019-12-30,Defaite
1723,12,39,2021-07-29,Defaite
1724,50,39,2019-05-08,Defaite
1725,13,39,2023-10-15,Victoire
1726,11,39,2023-08-16,Victoire
1727,2,39,2020-12-31,Defaite
1728,73,39,2019-08-04,Defaite
1729,7,39,2022-05-01,Defaite
1730,43,39,2022-08-12,Victoire
1731,59,39,2020-03-07,Defaite
1732,33,39,2022-06-16,Defaite
1733,25,39,2023-05-26,Defaite
1734,21,39,2022-11-30,Victoire
1735,27,39,2023-05-06,Victoire
1736,43,40,2019-10-30,Defaite
1737,38,40,2024-05-02,Victoire
1738,36,40,2021-12-31,Defaite
1739,35,40,2020-02-18,Victoire
1740,21,40,2024-07-20,Defaite
1741,55,40,2022-12-28,Victoire
1742,3,40,2021-10-20,Victoire
1743,46,40,2020-01-18,Defaite
1744,9,40,2023-02-28,Defaite
1745,61,40,2023-06-27,Victoire
1746,22,40,2022-02-22,Defaite
1747,73,40,2023-03-31,Defaite
1748,70,40,2021-01-04,Defaite
1749,42,40,2020-03-21,Victoire
1750,30,40,2021-12-31,Victoire
1751,49,40,2022-02-01,Defaite
1752,16,40,2023-05-05,Victoire
1753,13,40,2024-03-03,Defaite
1754,45,40,2021-09-09,Defaite
1755,5,40,2022-07-11,Victoire
1756,19,40,2022-04-22,Victoire
1757,49,41,2021-03-06,Defaite
1758,26,41,2019-07-04,Victoire
1759,41,41,2021-09-28,Defaite
1760,75,41,2021-02-12,Victoire
1761,43,41,2020-09-17,Victoire
1762,56,41,2019-12-18,Defaite
1763,78,41,2022-05-11,Victoire
1764,23,41,2022-07-19,Victoire
1765,74,41,2021-09-05,Victoire
1766,14,41,2021-05-29,Defaite
1767,24,41,2019-09-09,Defaite
1768,28,41,2019-04-16,Defaite
1769,54,41,2020-07-16,Defaite
1770,19,41,2024-06-25,Victoire
1771,15,41,2021-08-31,Victoire
1772,55,41,2024-06-22,Victoire
1773,64,41,2022-01-19,Victoire
1774,6,41,2023-01-03,Defaite
1775,17,41,2021-06-21,Victoire
1776,12,41,2022-08-29,Victoire
1777,37,41,2023-11-25,Victoire
1778,36,41,2021-09-08,Victoire
1779,22,41,2021-12-17,Victoire
1780,5,41,2019-03-22,Victoire
1781,51,41,2020-11-06,Victoire
1782,4,41,2020-02-27,Victoire
1783,71,42,2022-04-22,Defaite
1784,76,42,2024-07-16,Defaite
1785,67,42,2022-08-29,Defaite
1786,53,42,2022-06-20,Defaite
1787,31,42,2019-01-07,Defaite
1788,51,42,2024-02-18,Victoire
1789,58,42,2022-12-03,Victoire
1790,5,42,2023-06-27,Defaite
1791,46,42,2020-07-23,Defaite
1792,48,42,2023-05-05,Victoire
1793,67,43,2023-06-26,Victoire
1794,1,43,2021-01-08,Defaite
1795,66,43,2020-05-06,Defaite
1796,10,43,2024-05-11,Victoire
1797,65,43,2024-01-02,Victoire
1798,62,43,2022-12-16,Defaite
1799,80,43,2024-08-30,Victoire
1800,14,43,2019-01-29,Victoire
1801,4,43,2021-03-18,Defaite
1802,23,43,2023-09-04,Defaite
1803,16,43,2023-03-11,Victoire
1804,54,43,2019-01-18,Victoire
1805,25,43,2020-11-28,Victoire
1806,38,43,2022-11-11,Defaite
1807,22,43,2023-04-05,Victoire
1808,7,43,2023-01-21,Defaite
1809,78,43,2020-11-18,Victoire
1810,46,43,2023-07-02,Defaite
1811,50,43,2021-03-17,Defaite
1812,39,43,2020-05-11,Victoire
1813,15,43,2021-05-13,Defaite
1814,26,43,2023-08-21,Defaite
1815,69,43,2021-12-23,Defaite
1816,35,43,2022-10-27,Defaite
1817,52,43,2022-10-17,Defaite
1818,28,43,2021-06-18,Defaite
1819,57,43,2019-04-02,Victoire
1820,51,43,2023-10-19,Defaite
1821,58,43,2024-04-16,Victoire
1822,61,43,2020-01-09,Victoire
1823,75,43,2024-01-29,Defaite
1824,77,43,2021-02-02,Defaite
1825,3,43,2020-07-06,Victoire
1826,43,43,2020-03-18,Defaite
1827,70,43,2021-02-17,Defaite
1828,40,43,2024-02-13,Defaite
1829,53,43,2020-11-04,Victoire
1830,11,43,2023-08-04,Defaite
1831,5,43,2023-06-25,Victoire
1832,68,43,2019-10-03,Defaite
1833,45,43,2024-01-26,Victoire
1834,30,43,2021-12-31,Victoire
1835,42,43,2022-12-29,Victoire
1836,41,43,2019-06-23,Defaite
1837,17,43,2022-12-24,Victoire
1838,12,43,2020-10-19,Victoire
1839,55,43,2020-06-30,Defaite
1840,56,43,2021-07-15,Victoire
1841,8,43,2023-01-06,Defaite
1842,24,43,2021-08-07,Defaite
1843,58,44,2021-09-22,Victoire
1844,76,44,2019-06-20,Victoire
1845,32,44,2022-01-19,Victoire
1846,64,44,2021-04-01,Defaite
1847,17,44,2019-04-29,Defaite
1848,24,44,2023-05-07,Victoire
1849,51,44,2022-08-12,Defaite
1850,31,44,2023-10-10,Defaite
1851,46,44,2021-11-21,Victoire
1852,42,44,2019-05-26,Defaite
1853,26,44,2022-07-30,Defaite
1854,40,44,2024-06-07,Victoire
1855,66,44,2024-09-10,Victoire
1856,38,44,2019-10-27,Victoire
1857,19,44,2022-11-28,Victoire
1858,30,44,2023-01-28,Victoire
1859,71,44,2021-09-18,Defaite
1860,1,44,2022-04-10,Victoire
1861,35,44,2022-09-11,Defaite
1862,73,44,2022-01-20,Defaite
1863,16,44,2019-05-12,Defaite
1864,48,44,2021-07-03,Victoire
1865,44,44,2020-10-18,Defaite
1866,23,44,2021-03-02,Victoire
1867,27,44,2019-03-20,Defaite
1868,59,44,2022-05-30,Victoire
1869,60,44,2024-07-07,Victoire
1870,7,44,2024-04-06,Victoire
1871,2,44,2023-10-28,Victoire
1872,33,44,2022-06-03,Victoire
1873,80,44,2020-01-15,Victoire
1874,1,45,2021-01-18,Victoire
1875,44,45,2023-02-21,Victoire
1876,38,45,2021-08-19,Defaite
1877,3,45,2022-08-31,Defaite
1878,52,45,2021-05-25,Defaite
1879,10,45,2021-05-03,Victoire
1880,6,45,2021-02-15,Defaite
1881,32,45,2020-02-11,Victoire
1882,71,45,2020-07-25,Defaite
1883,13,45,2024-08-16,Defaite
1884,40,45,2020-04-18,Defaite
1885,18,45,2021-08-31,Victoire
1886,60,45,2023-01-04,Defaite
1887,41,45,2021-08-09,Victoire
1888,28,45,2019-03-12,Victoire
1889,25,45,2024-07-18,Defaite
1890,21,45,2023-08-12,Victoire
1891,19,45,2021-01-03,Victoire
1892,75,45,2021-05-28,Victoire
1893,4,45,2020-06-17,Victoire
1894,59,45,2022-04-16,Victoire
1895,37,45,2020-09-24,Defaite
1896,68,45,2021-11-24,Victoire
1897,76,45,2021-03-27,Victoire
1898,1,46,2019-05-04,Victoire
1899,80,46,2020-01-17,Defaite
1900,38,46,2020-05-15,Victoire
1901,74,46,2022-06-21,Defaite
1902,64,46,2024-03-23,Defaite
1903,14,46,2020-01-20,Defaite
1904,72,46,2019-03-07,Victoire
1905,18,46,2023-01-26,Defaite
1906,24,46,2022-08-06,Defaite
1907,12,46,2019-03-28,Victoire
1908,9,46,2021-09-09,Defaite
1909,4,46,2021-02-23,Defaite
1910,66,46,2021-01-17,Defaite
1911,21,46,2024-04-20,Victoire
1912,44,46,2021-04-07,Victoire
1913,73,46,2022-12-22,Defaite
1914,53,46,2019-03-20,Defaite
1915,58,46,2024-01-05,Victoire
1916,76,46,2020-07-14,Defaite
1917,77,46,2024-08-29,Victoire
1918,32,46,2019-07-14,Defaite
1919,8,46,2021-05-14,Victoire
1920,22,46,2021-08-18,Defaite
1921,68,46,2019-11-22,Defaite
1922,27,46,2021-09-08,Defaite
1923,10,46,2022-12-26,Victoire
1924,41,46,2023-01-06,Defaite
1925,51,46,2019-12-01,Victoire
1926,39,46,2019-08-20,Victoire
1927,34,46,2023-06-27,Defaite
1928,65,46,2022-11-30,Defaite
1929,45,46,2020-02-20,Victoire
1930,13,46,2020-08-20,Victoire
1931,31,46,2023-03-06,Defaite
1932,29,46,2021-08-02,Victoire
1933,60,46,2020-05-25,Victoire
1934,19,46,2019-01-13,Defaite
1935,71,46,2019-12-24,Defaite
1936,17,46,2020-06-13,Victoire
1937,35,46,2024-06-16,Defaite
1938,33,46,2021-07-14,Victoire
1939,47,46,2023-08-09,Victoire
1940,48,46,2021-11-26,Victoire
1941,56,47,2019-06-05,Defaite
1942,26,47,2024-09-05,Defaite
1943,75,47,2022-10-19,Defaite
1944,70,47,2021-08-16,Defaite
1945,46,47,2021-08-18,Defaite
1946,52,47,2022-09-29,Victoire
1947,36,47,2021-07-09,Victoire
1948,35,47,2023-05-03,Victoire
1949,23,47,2019-08-22,Defaite
1950,66,47,2022-03-22,Defaite
1951,20,47,2022-10-15,Victoire
1952,11,47,2022-03-26,Defaite
1953,17,47,2019-05-05,Defaite
1954,53,47,2023-02-12,Defaite
1955,79,47,2022-11-25,Defaite
1956,33,47,2020-07-02,Defaite
1957,27,47,2020-10-20,Defaite
1958,48,47,2021-07-12,Victoire
1959,12,47,2019-10-26,Defaite
1960,73,47,2021-12-09,Victoire
1961,77,47,2019-06-19,Victoire
1962,3,47,2021-01-19,Defaite
1963,13,47,2022-06-23,Defaite
1964,4,47,2020-07-28,Victoire
1965,42,47,2020-04-20,Defaite
1966,71,47,2024-04-08,Victoire
1967,31,47,2020-02-02,Victoire
1968,59,47,2020-11-29,Victoire
1969,28,47,2022-12-04,Victoire
1970,61,47,2023-01-25,Defaite
1971,44,47,2019-07-08,Victoire
1972,62,47,2019-05-19,Defaite
1973,63,47,2019-08-05,Defaite
1974,57,47,2021-06-21,Victoire
1975,58,47,2024-06-09,Victoire
1976,8,47,2019-12-27,Victoire
1977,60,47,2020-05-14,Defaite
1978,38,47,2021-11-18,Victoire
1979,1,47,2022-08-10,Defaite
1980,47,47,2023-07-10,Victoire
1981,16,47,2021-07-29,Victoire
1982,37,47,2023-04-01,Victoire
1983,12,48,2022-01-07,Victoire
1984,34,48,2023-10-17,Defaite
1985,24,48,2023-02-14,Defaite
1986,62,48,2022-04-05,Victoire
1987,16,48,2020-03-27,Defaite
1988,63,48,2020-01-09,Defaite
1989,7,48,2019-10-08,Victoire
1990,42,48,2020-07-29,Victoire
1991,27,48,2023-03-08,Victoire
1992,41,48,2021-03-13,Defaite
1993,51,48,2022-09-11,Defaite
1994,8,48,2020-08-15,Victoire
1995,35,48,2023-07-23,Victoire
1996,75,48,2024-02-20,Defaite
1997,69,48,2023-02-08,Defaite
1998,59,48,2022-07-25,Victoire
1999,49,48,2023-09-17,Defaite
2000,53,48,2020-11-12,Victoire
2001,72,48,2022-06-01,Defaite
2002,39,48,2024-02-13,Victoire
2003,64,48,2019-12-11,Defaite
2004,3,48,2019-02-12,Victoire
2005,1,48,2023-05-22,Defaite
2006,54,48,2019-07-08,Victoire
2007,36,48,2020-08-25,Victoire
2008,13,48,2020-03-21,Victoire
2009,28,48,2022-02-24,Victoire
2010,25,48,2021-02-18,Defaite
2011,80,48,2022-10-02,Victoire
2012,9,48,2022-07-18,Defaite
2013,6,48,2023-08-21,Defaite
2014,17,48,2022-06-19,Victoire
2015,52,48,2020-09-29,Victoire
2016,19,48,2021-03-04,Defaite
2017,71,48,2024-04-07,Victoire
2018,14,48,2022-11-25,Victoire
2019,40,48,2023-07-20,Defaite
2020,57,48,2020-05-14,Victoire
2021,10,48,2019-01-10,Defaite
2022,37,48,2021-04-26,Defaite
2023,2,48,2021-02-05,Defaite
2024,38,48,2020-10-16,Defaite
2025,55,48,2020-11-18,Defaite
2026,47,48,2022-06-18,Defaite
2027,78,48,2024-05-10,Victoire
2028,68,48,2023-06-10,Victoire
2029,70,48,2020-09-20,Defaite
2030,74,48,2019-11-01,Defaite
2031,23,48,2020-11-07,Defaite
2032,61,48,2024-05-10,Victoire
2033,32,48,2020-05-18,Victoire
2034,48,48,2023-05-01,Victoire
2035,67,48,2022-09-28,Defaite
2036,30,48,2019-05-07,Victoire
2037,79,48,2020-05-06,Victoire
2038,44,48,2019-01-16,Victoire
2039,21,48,2021-06-01,Defaite
2040,77,48,2023-02-20,Victoire
2041,56,48,2021-06-14,Defaite
2042,65,48,2020-04-19,Victoire
2043,64,49,2023-12-06,Defaite
2044,46,49,2022-04-25,Victoire
2045,50,49,2019-10-14,Defaite
2046,31,49,2024-05-04,Defaite
2047,69,49,2023-02-06,Defaite
2048,42,49,2023-09-07,Victoire
2049,34,49,2022-01-19,Victoire
2050,77,49,2021-06-04,Victoire
2051,51,50,2022-06-08,Victoire
2052,80,50,2023-06-05,Victoire
2053,4,50,2021-08-19,Defaite
