id,id_objet,id_dresseur,quantite
14999,723,25,1
15000,27,25,3
15001,1250,25,10
15002,513,25,3
15003,564,25,1
15004,301,25,5
15005,412,25,10
15006,1108,25,7
15007,916,25,7
15008,158,25,9
15009,961,25,10
15010,967,25,2
15011,510,25,4
15012,660,25,10
15013,857,25,8
15014,102,25,2
15015,227,25,5
15016,704,25,2
15017,411,25,7
15018,254,25,10
15019,847,25,5
15020,740,25,9
15021,615,25,4
15022,1097,25,4
15023,708,25,1
15024,963,25,8
15025,403,25,10
15026,35,25,8
15027,174,25,3
15028,854,25,1
15029,224,25,7
15030,446,25,8
15031,230,25,9
15032,204,25,2
15033,822,25,8
15034,674,25,6
15035,1142,25,7
15036,536,25,9
15037,682,25,3
15038,741,25,6
15039,1136,25,4
15040,482,25,2
15041,1200,25,9
15042,282,25,9
15043,421,25,6
15044,1259,25,8
15045,918,25,8
15046,69,25,1
15047,561,25,5
15048,599,25,3
15049,195,25,4
15050,546,25,4
15051,1187,25,3
15052,281,25,6
15053,773,25,2
15054,756,25,6
15055,65,25,10
15056,607,25,9
15057,1180,25,9
15058,1176,25,10
15059,654,25,4
15060,32,25,10
15061,911,25,1
15062,657,25,10
15063,479,25,4
15064,83,25,4
15065,1122,25,3
15066,928,25,5
15067,8,25,3
15068,268,25,5
15069,401,25,10
15070,318,25,10
15071,80,25,6
15072,738,25,2
15073,539,25,2
15074,581,25,3
15075,439,25,5
15076,116,25,2
15077,679,25,9
15078,580,25,3
15079,797,25,7
15080,957,25,2
15081,594,25,2
15082,277,25,6
15083,971,25,6
15084,514,25,7
15085,331,25,2
15086,524,25,3
15087,82,25,7
15088,460,25,5
15089,342,25,1
15090,481,25,2
15091,627,25,3
15092,94,25,9
15093,610,25,5
15094,1207,25,9
15095,251,25,2
15096,17,25,7
15097,593,25,5
15098,732,25,8
15099,10,25,3
15100,811,25,8
15101,645,25,7
15102,239,25,3
15103,603,25,5
15104,655,25,9
15105,770,25,2
15106,280,25,1
15107,624,25,6
15108,532,25,7
15109,12,25,3
15110,86,25,1
15111,619,25,1
15112,1253,25,8
15113,671,25,9
15114,437,25,9
15115,821,25,7
15116,236,25,9
15117,419,25,6
15118,248,25,4
15119,193,25,4
15120,213,25,5
15121,118,25,4
15122,953,25,10
15123,243,25,8
15124,209,25,1
15125,743,25,2
15126,160,25,6
15127,575,25,10
15128,1264,25,10
15129,265,25,9
15130,831,25,9
15131,964,25,8
15132,312,25,6
15133,1145,25,9
15134,825,25,8
15135,559,25,3
15136,431,25,9
15137,117,25,2
15138,352,25,2
15139,930,25,7
15140,25,25,2
15141,1265,25,10
15142,1247,25,5
15143,765,25,4
15144,959,25,9
15145,1205,25,1
15146,662,25,8
15147,320,25,10
15148,586,25,5
15149,73,25,4
15150,1110,25,4
15151,1267,25,9
15152,409,25,1
15153,1244,25,3
15154,699,25,3
15155,184,25,1
15156,47,25,5
15157,623,25,5
15158,970,25,4
15159,824,25,1
15160,618,25,3
15161,1149,25,1
15162,221,25,1
15163,105,25,3
15164,518,25,7
15165,519,25,1
15166,371,25,4
15167,1106,25,9
15168,945,25,6
15169,63,25,5
15170,1217,25,10
15171,1109,25,1
15172,315,25,6
15173,1175,25,7
15174,956,25,3
15175,768,25,6
15176,445,25,10
15177,485,25,5
15178,274,25,1
15179,367,25,3
15180,846,25,8
15181,823,25,4
15182,206,25,3
15183,1093,25,3
15184,406,25,9
15185,483,25,8
15186,968,25,6
15187,733,25,9
15188,271,25,4
15189,1230,25,8
15190,557,25,3
15191,697,25,4
15192,31,25,8
15193,648,25,8
15194,1077,25,4
15195,529,25,8
15196,199,25,2
15197,639,25,6
15198,365,25,5
15199,378,25,10
15200,955,25,3
15201,410,25,6
15202,1104,25,10
15203,488,25,2
15204,503,25,2
15205,72,25,10
15206,330,25,2
15207,905,25,7
15208,474,25,5
15209,538,25,5
15210,1159,25,8
15211,1192,25,5
15212,432,25,3
15213,269,25,4
15214,249,25,5
15215,278,25,7
15216,388,25,1
15217,397,26,1
15218,1092,26,8
15219,733,26,2
15220,577,26,9
15221,1223,26,2
15222,314,26,5
15223,493,26,8
15224,927,26,6
15225,560,26,9
15226,88,26,1
15227,419,26,8
15228,434,26,3
15229,402,26,2
15230,1088,26,1
15231,451,26,1
15232,237,26,3
15233,539,26,8
15234,52,26,3
15235,1151,26,7
15236,629,26,4
15237,1104,26,10
15238,1215,26,8
15239,45,26,3
15240,1180,26,10
15241,1271,26,9
15242,54,26,6
15243,531,26,7
15244,1125,26,1
15245,773,26,5
15246,1103,26,6
15247,850,26,4
15248,918,26,6
15249,262,26,10
15250,155,26,10
15251,1243,26,6
15252,47,26,8
15253,229,26,7
15254,85,26,2
15255,308,26,1
15256,291,26,5
15257,769,26,1
15258,94,26,2
15259,737,26,10
15260,939,26,9
15261,117,26,8
15262,1170,26,2
15263,512,26,3
15264,920,26,7
15265,443,26,4
15266,82,26,2
15267,370,26,3
15268,104,26,8
15269,952,26,10
15270,330,26,9
15271,580,26,10
15272,1249,26,2
15273,365,26,5
15274,503,26,9
15275,815,26,7
15276,338,26,5
15277,312,26,8
15278,483,26,2
15279,384,26,3
15280,266,26,8
15281,969,26,5
15282,102,26,5
15283,407,26,3
15284,872,26,10
15285,210,26,4
15286,955,26,6
15287,1252,26,5
15288,222,26,1
15289,136,26,3
15290,166,26,1
15291,454,26,2
15292,352,26,4
15293,960,26,1
15294,667,26,7
15295,526,26,7
15296,620,26,9
15297,442,26,1
15298,405,26,8
15299,709,26,4
15300,111,26,8
15301,9,26,9
15302,7,26,4
15303,951,26,3
15304,668,26,5
15305,1269,26,7
15306,576,26,8
15307,240,26,1
15308,294,26,7
15309,100,26,1
15310,916,26,9
15311,521,26,1
15312,385,26,10
15313,92,26,9
15314,1112,26,10
15315,390,26,1
15316,1206,26,1
15317,353,26,3
15318,317,26,6
15319,613,26,10
15320,32,26,8
15321,809,26,7
15322,251,26,3
15323,418,26,4
15324,201,26,9
15325,71,26,7
15326,30,26,2
15327,670,26,4
15328,797,26,9
15329,827,26,3
15330,255,26,4
15331,963,26,3
15332,856,26,5
15333,720,26,3
15334,523,26,7
15335,452,26,5
15336,1173,26,5
15337,630,26,1
15338,497,26,6
15339,644,26,7
15340,1196,26,6
15341,377,26,8
15342,396,26,9
15343,541,26,3
15344,553,26,8
15345,1207,26,9
15346,6,26,5
15347,974,26,6
15348,460,26,7
15349,695,26,8
15350,261,26,10
15351,817,26,4
15352,416,26,8
15353,1075,26,5
15354,250,26,6
15355,559,26,9
15356,439,26,6
15357,1191,26,4
15358,1,26,4
15359,638,26,5
15360,14,26,2
15361,686,26,6
15362,1212,26,9
15363,333,26,7
15364,1142,26,3
15365,919,26,3
15366,1161,26,7
15367,545,26,10
15368,108,26,6
15369,550,26,2
15370,432,26,4
15371,484,26,10
15372,438,26,10
15373,721,26,2
15374,689,26,3
15375,1143,26,3
15376,1230,26,5
15377,1217,26,8
15378,1194,26,7
15379,494,26,4
15380,209,26,5
15381,843,26,4
15382,740,26,1
15383,1239,26,4
15384,150,26,3
15385,394,26,9
15386,942,26,8
15387,373,26,8
15388,956,26,3
15389,329,26,10
15390,1132,26,5
15391,1136,26,7
15392,605,26,5
15393,57,26,9
15394,107,26,9
15395,151,26,4
15396,823,26,3
15397,832,26,7
15398,279,26,5
15399,267,26,3
15400,764,26,1
15401,350,26,10
15402,241,26,9
15403,428,26,8
15404,1187,26,7
15405,499,26,10
15406,1177,26,3
15407,190,26,2
15408,818,26,6
15409,248,26,3
15410,811,26,5
15411,658,26,3
15412,833,26,4
15413,444,26,2
15414,1131,26,8
15415,1107,26,5
15416,486,26,10
15417,681,26,4
15418,855,26,7
15419,46,26,5
15420,380,26,10
15421,19,26,2
15422,236,26,1
15423,264,26,4
15424,834,26,2
15425,220,26,4
15426,431,26,7
15427,441,26,2
15428,704,26,1
15429,1204,26,6
15430,1192,26,1
15431,1265,26,1
15432,182,26,8
15433,230,26,10
15434,116,26,10
15435,191,26,8
15436,770,26,9
15437,1122,26,7
15438,1236,26,6
15439,243,26,10
15440,687,26,7
15441,1138,26,7
15442,119,26,6
15443,345,26,7
15444,218,26,2
15445,828,26,7
15446,413,26,7
15447,1188,26,2
15448,274,26,4
15449,520,26,8
15450,595,26,2
15451,412,26,6
15452,714,26,8
15453,1089,26,1
15454,302,26,7
15455,105,26,1
15456,915,26,7
15457,415,26,1
15458,822,26,10
15459,489,26,3
15460,471,26,3
15461,544,26,10
15462,208,26,1
15463,381,26,9
15464,1154,26,9
15465,964,26,9
15466,1186,26,7
15467,1260,26,6
15468,1123,26,2
15469,633,26,3
15470,473,26,7
15471,164,26,2
15472,118,26,9
15473,1214,26,10
15474,819,26,1
15475,435,26,1
15476,527,26,8
15477,1096,26,6
15478,485,26,5
15479,231,26,2
15480,932,26,10
15481,446,26,9
15482,708,26,5
15483,966,26,7
15484,323,26,2
15485,213,26,3
15486,759,26,3
15487,221,26,10
15488,258,26,2
15489,437,26,6
15490,1091,26,2
15491,318,26,10
15492,184,26,5
15493,715,26,2
15494,914,26,6
15495,675,26,4
15496,1202,26,9
15497,38,26,3
15498,530,26,8
15499,645,26,4
15500,775,26,10
15501,1193,26,8
15502,280,26,4
15503,688,26,10
15504,1155,26,5
15505,319,26,10
15506,205,26,10
15507,627,26,1
15508,429,26,9
15509,601,26,10
15510,585,26,7
15511,604,26,7
15512,194,26,10
15513,680,26,5
15514,619,26,5
15515,196,26,3
15516,637,26,3
15517,646,26,7
15518,322,26,6
15519,1105,26,10
15520,509,26,5
15521,181,26,10
15522,532,26,7
15523,647,26,5
15524,173,26,10
15525,50,26,7
15526,699,26,2
15527,198,26,5
15528,27,26,8
15529,22,26,9
15530,78,26,5
15531,1220,26,5
15532,574,26,6
15533,343,26,4
15534,1235,26,10
15535,1176,26,4
15536,189,26,5
15537,1100,26,8
15538,1111,26,3
15539,347,26,8
15540,326,26,10
15541,683,26,9
15542,477,26,2
15543,64,26,5
15544,253,26,7
15545,929,26,4
15546,1221,26,2
15547,349,26,9
15548,694,26,4
15549,1140,26,5
15550,950,26,10
15551,930,26,2
15552,433,26,5
15553,592,26,10
15554,1108,26,3
15555,727,26,2
15556,152,26,5
15557,468,26,1
15558,612,26,6
15559,74,26,4
15560,635,26,8
15561,884,26,2
15562,909,26,10
15563,472,26,8
15564,524,26,8
15565,374,26,10
15566,946,26,6
15567,324,26,1
15568,625,26,3
15569,1240,26,6
15570,367,26,3
15571,961,26,7
15572,552,26,3
15573,1250,26,7
15574,588,26,5
15575,634,26,3
15576,858,26,1
15577,735,26,10
15578,611,26,5
15579,355,26,9
15580,410,26,2
15581,549,26,3
15582,135,26,5
15583,200,26,10
15584,270,26,7
15585,277,26,4
15586,320,26,10
15587,479,26,7
15588,722,26,10
15589,176,26,8
15590,518,26,10
15591,83,26,2
15592,723,26,2
15593,1195,26,2
15594,293,26,2
15595,656,26,10
15596,724,26,5
15597,420,26,7
15598,563,26,6
15599,616,26,6
15600,403,26,1
15601,21,26,5
15602,765,26,3
15603,34,26,10
15604,1085,26,2
15605,971,26,9
15606,1171,26,2
15607,1157,26,2
15608,276,26,4
15609,762,26,7
15610,172,26,10
15611,263,26,10
15612,378,26,8
15613,507,26,2
15614,278,26,5
15615,603,26,4
15616,48,26,5
15617,572,26,2
15618,852,26,1
15619,134,26,3
15620,334,26,7
15621,68,26,8
15622,275,26,1
15623,700,26,6
15624,1208,26,4
15625,1224,26,7
15626,1203,26,4
15627,10,26,9
15628,597,26,3
15629,958,26,5
15630,1209,26,3
15631,761,26,9
15632,13,26,2
15633,514,26,5
15634,1178,26,1
15635,1179,26,10
15636,272,26,9
15637,617,26,8
15638,967,26,8
15639,90,26,1
15640,80,26,6
15641,227,26,10
15642,159,26,6
15643,212,26,7
15644,1189,26,5
15645,12,26,2
15646,436,26,1
15647,690,26,4
15648,28,26,3
15649,1248,26,10
15650,480,26,8
15651,583,26,7
15652,470,26,5
15653,660,26,1
15654,423,26,7
15655,469,26,1
15656,24,26,4
15657,490,26,5
15658,361,26,2
15659,360,26,5
15660,1095,26,1
15661,1128,26,10
15662,238,26,7
15663,296,26,1
15664,655,26,2
15665,234,26,6
15666,1237,26,4
15667,508,26,3
15668,810,26,3
15669,332,26,2
15670,354,26,7
15671,1139,26,2
15672,672,26,6
15673,447,26,5
15674,295,26,1
15675,1234,26,1
15676,157,26,4
15677,812,26,2
15678,1229,26,4
15679,693,26,5
15680,2,26,3
15681,519,26,8
15682,1199,26,5
15683,392,26,9
15684,1141,26,10
15685,303,26,2
15686,1152,26,3
15687,1156,26,4
15688,1169,26,6
15689,204,26,6
15690,1227,26,10
15691,89,26,7
15692,808,26,5
15693,1197,26,10
15694,1182,26,8
15695,743,26,2
15696,913,26,5
15697,578,26,9
15698,1246,26,4
15699,39,26,5
15700,510,26,6
15701,904,26,1
15702,409,26,9
15703,245,26,2
15704,79,26,9
15705,474,26,6
15706,335,26,8
15707,487,26,2
15708,183,26,5
15709,937,26,3
15710,841,26,7
15711,728,26,6
15712,615,26,7
15713,826,26,8
15714,457,26,3
15715,542,26,4
15716,1244,26,7
15717,538,26,2
15718,1163,26,6
15719,726,26,8
15720,461,26,5
15721,1218,26,1
15722,1175,26,4
15723,297,26,4
15724,623,26,9
15725,445,26,1
15726,600,26,3
15727,678,26,3
15728,226,26,3
15729,37,26,5
15730,755,26,3
15731,23,26,3
15732,912,26,4
15733,103,26,10
15734,813,26,3
15735,388,26,6
15736,168,26,6
15737,594,26,6
15738,696,26,5
15739,63,26,1
15740,199,26,7
15741,917,26,7
15742,875,26,9
15743,575,26,8
15744,1118,26,10
15745,174,26,5
15746,1213,26,2
15747,515,26,4
15748,110,26,4
15749,957,26,1
15750,379,26,2
15751,879,26,7
15752,292,26,9
15753,608,26,2
15754,16,26,7
15755,657,26,7
15756,254,26,6
15757,684,26,2
15758,1148,26,8
15759,316,26,6
15760,389,26,9
15761,632,26,7
15762,42,26,1
15763,931,26,1
15764,618,26,2
15765,697,26,5
15766,1166,26,10
15767,40,26,6
15768,522,26,2
15769,880,26,4
15770,589,26,4
15771,351,26,2
15772,65,26,3
15773,331,26,6
15774,758,26,2
15775,1233,26,7
15776,1201,26,9
15777,1094,26,5
15778,56,26,8
15779,301,26,7
15780,677,26,2
15781,228,26,1
15782,310,26,5
15783,290,26,6
15784,824,26,8
15785,1127,26,6
15786,1093,26,7
15787,1258,26,2
15788,734,26,5
15789,513,26,7
15790,163,26,7
15791,1183,26,9
15792,369,26,1
15793,346,26,3
15794,18,26,7
15795,348,26,1
15796,363,26,2
15797,1130,26,5
15798,195,26,2
15799,768,26,6
15800,846,26,2
15801,488,26,8
15802,968,26,8
15803,1153,26,8
15804,33,26,10
15805,1242,26,8
15806,599,26,9
15807,51,26,9
15808,282,26,1
15809,1129,26,9
15810,1110,26,3
15811,581,26,2
15812,1181,26,3
15813,281,26,1
15814,1109,26,3
15815,516,26,10
15816,1216,26,8
15817,99,26,7
15818,288,26,8
15819,207,26,6
15820,265,26,4
15821,464,26,10
15822,223,26,3
15823,341,26,8
15824,1115,26,7
15825,754,26,1
15826,325,26,5
15827,112,26,1
15828,391,26,9
15829,1267,26,5
15830,1124,26,6
15831,1247,26,6
15832,1164,26,5
15833,36,26,9
15834,67,26,3
15835,273,26,10
15836,934,26,4
15837,321,26,3
15838,406,26,7
15839,587,26,5
15840,1205,26,3
15841,29,26,5
15842,214,26,10
15843,4,26,7
15844,718,26,10
15845,217,26,6
15846,1257,26,7
15847,1263,26,1
15848,1145,26,7
15849,8,26,2
15850,372,26,9
15851,498,26,4
15852,15,26,5
15853,283,26,2
15854,854,26,3
15855,977,26,2
15856,685,26,8
15857,202,26,9
15858,906,26,3
15859,417,26,9
15860,692,26,1
15861,639,26,8
15862,453,26,8
15863,557,26,1
15864,586,26,1
15865,663,26,1
15866,492,26,3
15867,650,26,3
15868,511,26,9
15869,225,26,1
15870,556,26,2
15871,340,26,10
15872,1238,26,1
15873,713,26,10
15874,820,26,5
15875,1133,26,1
15876,772,26,4
15877,562,26,6
15878,609,26,8
15879,158,26,8
15880,462,26,7
15881,502,26,5
15882,336,26,2
15883,337,26,5
15884,653,26,8
15885,757,26,2
15886,763,26,1
15887,1251,26,6
15888,448,26,8
15889,506,26,10
15890,573,26,3
15891,98,26,9
15892,70,26,8
15893,1168,26,6
15894,269,26,10
15895,1086,26,10
15896,179,26,6
15897,425,26,9
15898,941,26,1
15899,242,26,10
15900,188,26,7
15901,58,26,2
15902,849,26,1
15903,640,26,2
15904,232,26,2
15905,555,26,1
15906,831,26,10
15907,66,26,6
15908,1259,26,2
15909,1150,26,6
15910,1167,26,10
15911,17,26,1
15912,564,26,3
15913,1116,26,8
15914,649,26,8
15915,701,26,3
15916,401,26,8
15917,954,26,2
15918,1185,26,6
15919,1256,26,10
15920,551,26,2
15921,35,26,10
15922,602,26,10
15923,651,26,10
15924,239,26,3
15925,607,26,3
15926,1165,26,2
15927,972,26,6
15928,327,26,8
15929,1126,26,6
15930,59,26,10
15931,186,26,4
15932,175,26,10
15933,853,26,4
15934,1266,26,6
15935,648,26,10
15936,614,26,7
15937,247,26,9
15938,753,26,5
15939,1184,26,5
15940,466,26,4
15941,774,26,8
15942,235,26,10
15943,211,26,2
15944,1106,26,6
15945,1119,26,8
15946,430,26,7
15947,1076,26,2
15948,610,26,4
15949,529,26,5
15950,756,26,9
15951,358,26,2
15952,671,26,1
15953,260,26,3
15954,665,26,9
15955,1211,26,6
15956,673,26,1
15957,55,26,10
15958,362,26,1
15959,908,26,2
15960,1114,26,9
15961,185,26,7
15962,948,26,2
15963,1219,26,9
15964,501,26,9
15965,96,26,8
15966,1278,26,4
15967,53,26,3
15968,938,26,10
15969,844,26,8
15970,1084,26,8
15971,300,26,7
15972,873,26,2
15973,414,26,8
15974,359,26,10
15975,1262,26,9
15976,193,26,4
15977,160,26,3
15978,1254,26,10
15979,156,26,2
15980,328,26,10
15981,1090,26,4
15982,69,26,9
15983,76,26,6
15984,845,26,1
15985,533,26,9
15986,965,26,4
15987,816,26,9
15988,829,26,3
15989,561,26,8
15990,504,26,5
15991,579,26,8
15992,496,26,1
15993,342,26,8
15994,165,26,8
15995,767,26,10
15996,97,26,1
15997,882,26,9
15998,959,26,2
15999,298,26,3
16000,857,26,10
16001,547,26,1
16002,1077,26,9
16003,505,26,9
16004,1261,26,8
16005,554,26,4
16006,679,26,3
16007,75,26,3
16008,233,26,8
16009,311,26,8
16010,546,26,1
16011,807,26,1
16012,106,26,3
16013,719,26,8
16014,1120,26,9
16015,192,26,2
16016,795,26,10
16017,482,26,1
16018,339,26,3
16019,284,26,6
16020,440,26,3
16021,1146,26,8
16022,386,26,1
16023,287,26,1
16024,95,26,10
16025,949,26,9
16026,590,26,5
16027,876,26,9
16028,1253,26,10
16029,744,26,10
16030,664,26,4
16031,970,26,1
16032,500,26,8
16033,936,26,5
16034,881,26,7
16035,825,26,10
16036,61,26,3
16037,285,26,8
16038,25,26,10
16039,424,26,1
16040,344,26,3
16041,584,26,3
16042,81,26,7
16043,368,26,10
16044,491,26,9
16045,1113,26,3
16046,742,26,6
16047,654,26,3
16048,91,26,7
16049,299,26,7
16050,268,26,8
16051,371,26,9
16052,49,26,5
16053,517,26,1
16054,591,26,3
16055,725,26,4
16056,1255,26,9
16057,682,26,1
16058,154,26,7
16059,215,26,6
16060,44,26,5
16061,161,26,8
16062,1228,26,9
16063,847,26,8
16064,1080,26,3
16065,674,26,7
16066,1162,26,7
16067,382,26,1
16068,669,26,7
16069,741,26,9
16070,760,26,5
16071,830,26,5
16072,306,26,4
16073,167,26,2
16074,1200,26,8
16075,1137,26,3
16076,87,26,10
16077,1147,26,3
16078,582,26,8
16079,219,26,4
16080,643,26,10
16081,976,26,10
16082,883,26,9
16083,398,26,2
16084,304,26,8
16085,149,26,1
16086,495,26,7
16087,387,26,3
16088,548,26,1
16089,26,26,8
16090,525,26,3
16091,1149,26,9
16092,1198,26,3
16093,659,26,4
16094,60,26,10
16095,1098,26,8
16096,315,26,8
16097,93,26,3
16098,945,26,2
16099,1135,26,9
16100,662,26,1
16101,1231,26,8
16102,1087,26,6
16103,536,26,3
16104,1134,26,3
16105,171,26,5
16106,458,26,8
16107,449,26,8
16108,178,26,8
16109,422,26,8
16110,393,26,6
16111,860,26,4
16112,1270,26,5
16113,375,26,10
16114,62,26,9
16115,626,26,7
16116,905,26,8
16117,11,26,3
16118,962,26,8
16119,975,26,1
16120,309,26,4
16121,257,26,6
16122,376,26,7
16123,598,26,7
16124,244,26,3
16125,364,26,1
16126,187,26,7
16127,535,26,3
16128,731,26,8
16129,953,26,3
16130,624,26,6
16131,593,26,3
16132,3,26,8
16133,408,26,8
16134,403,27,7
16135,348,27,10
16136,316,27,1
16137,454,27,6
16138,429,27,8
16139,35,27,1
16140,380,27,5
16141,1207,27,6
16142,964,27,1
16143,1269,27,9
16144,1140,27,4
16145,272,27,1
16146,261,27,7
16147,71,27,8
16148,157,27,2
16149,12,27,6
16150,458,27,8
16151,242,27,10
16152,1237,27,5
16153,530,27,4
16154,616,27,2
16155,92,27,4
16156,417,27,9
16157,362,27,9
16158,1256,27,7
16159,184,27,8
16160,753,27,1
16161,600,27,1
16162,562,27,10
16163,814,27,6
16164,1086,27,1
16165,607,27,6
16166,829,27,7
16167,726,27,3
16168,1114,27,1
16169,275,27,9
16170,668,27,6
16171,1201,27,8
16172,927,27,7
16173,918,27,10
16174,434,27,2
16175,67,27,3
16176,854,27,8
16177,11,27,7
16178,451,27,8
16179,931,27,5
16180,1180,27,2
16181,66,27,4
16182,264,27,8
16183,697,27,8
16184,325,27,6
16185,197,27,3
16186,1080,27,6
16187,185,27,4
16188,1189,27,1
16189,764,27,10
16190,42,27,7
16191,1088,27,3
16192,581,27,8
16193,559,27,6
16194,851,27,10
16195,373,27,8
16196,512,27,1
16197,164,27,9
16198,172,27,5
16199,78,27,6
16200,850,27,1
16201,358,27,2
16202,462,27,10
16203,699,27,8
16204,329,27,1
16205,8,27,2
16206,492,27,2
16207,1109,27,2
16208,393,27,4
16209,969,27,8
16210,257,27,1
16211,627,27,5
16212,1147,27,6
16213,378,27,6
16214,263,27,10
16215,415,27,9
16216,319,27,6
16217,224,27,4
16218,1191,27,2
16219,269,27,6
16220,433,27,6
16221,457,27,1
16222,286,27,1
16223,1258,27,5
16224,112,27,10
16225,97,27,4
16226,279,27,6
16227,504,27,9
16228,351,27,10
16229,254,27,6
16230,1194,27,1
16231,506,27,1
16232,882,27,4
16233,398,27,1
16234,1097,27,1
16235,712,27,3
16236,277,27,6
16237,720,27,10
16238,613,27,4
16239,841,27,1
16240,1169,27,5
16241,520,27,5
16242,323,27,2
16243,525,27,5
16244,880,27,4
16245,1233,27,1
16246,134,27,8
16247,916,27,8
16248,1156,27,3
16249,761,27,6
16250,612,27,3
16251,93,27,7
16252,69,27,8
16253,1111,27,3
16254,405,27,6
16255,810,27,9
16256,1157,27,4
16257,614,27,7
16258,846,27,9
16259,1252,27,7
16260,677,27,1
16261,62,27,5
16262,671,27,3
16263,207,27,9
16264,100,27,4
16265,297,27,4
16266,536,27,2
16267,828,27,10
16268,474,27,3
16269,538,27,3
16270,588,27,2
16271,204,27,8
16272,618,27,3
16273,307,27,4
16274,1121,27,9
16275,1130,27,8
16276,335,27,8
16277,827,27,8
16278,488,27,6
16279,448,27,2
16280,962,27,2
16281,544,27,2
16282,359,27,8
16283,1,27,5
16284,1145,27,3
16285,573,27,2
16286,473,27,10
16287,844,27,4
16288,202,27,8
16289,595,27,7
16290,1129,27,7
16291,624,27,5
16292,44,27,9
16293,479,27,7
16294,262,27,8
16295,5,27,7
16296,190,27,10
16297,617,27,7
16298,700,27,8
16299,21,27,8
16300,490,27,10
16301,159,27,10
16302,328,27,10
16303,1204,27,5
16304,602,27,2
16305,1108,27,4
16306,1161,27,7
16307,692,27,5
16308,331,27,4
16309,1178,27,10
16310,212,27,6
16311,425,27,2
16312,1144,27,9
16313,1215,27,2
16314,1149,27,1
16315,39,27,2
16316,186,27,7
16317,341,27,9
16318,89,27,6
16319,1116,27,3
16320,81,27,4
16321,395,27,9
16322,271,27,9
16323,757,27,2
16324,350,27,7
16325,547,27,6
16326,102,27,5
16327,872,27,1
16328,116,27,1
16329,843,27,7
16330,173,27,4
16331,4,27,4
16332,421,27,10
16333,658,27,4
16334,22,27,1
16335,816,27,2
16336,1239,27,2
16337,412,27,6
16338,623,27,4
16339,1263,27,8
16340,541,27,7
16341,68,27,7
16342,291,27,2
16343,725,27,3
16344,513,27,9
16345,503,27,8
16346,1106,27,3
16347,309,27,6
16348,1217,27,8
16349,743,27,9
16350,1214,27,1
16351,515,27,5
16352,592,27,8
16353,1158,27,4
16354,575,27,10
16355,661,27,1
16356,1181,27,10
16357,949,27,5
16358,732,27,9
16359,907,27,9
16360,232,27,2
16361,914,27,1
16362,1188,27,8
16363,847,27,2
16364,591,27,9
16365,400,27,6
16366,675,27,1
16367,583,27,5
16368,1248,27,1
16369,418,27,8
16370,1209,27,1
16371,1155,27,8
16372,676,27,10
16373,555,27,1
16374,701,27,5
16375,1133,27,10
16376,577,27,4
16377,219,27,9
16378,952,27,8
16379,281,27,1
16380,30,27,1
16381,737,27,2
16382,48,27,5
16383,200,27,2
16384,510,27,1
16385,730,27,6
16386,149,27,2
16387,505,27,5
16388,1199,27,9
16389,442,27,10
16390,856,27,9
16391,797,27,5
16392,178,27,9
16393,317,27,4
16394,772,27,9
16395,1103,27,1
16396,1098,27,9
16397,709,27,6
16398,649,27,3
16399,289,27,1
16400,293,27,5
16401,180,27,7
16402,321,27,9
16403,735,27,10
16404,251,27,3
16405,817,27,7
16406,165,27,8
16407,477,27,4
16408,51,27,7
16409,598,27,10
16410,26,27,7
16411,295,27,9
16412,1087,27,6
16413,883,27,10
16414,1200,27,6
16415,695,27,6
16416,41,27,4
16417,327,27,3
16418,397,27,8
16419,206,27,10
16420,974,27,8
16421,967,27,1
16422,237,27,10
16423,556,27,8
16424,563,27,10
16425,430,27,2
16426,1092,27,5
16427,56,27,4
16428,201,27,8
16429,364,27,9
16430,487,27,10
16431,409,27,3
16432,355,27,8
16433,221,27,4
16434,724,27,4
16435,646,27,5
16436,239,27,2
16437,578,27,6
16438,24,27,9
16439,608,27,9
16440,1251,27,5
16441,875,27,8
16442,416,27,3
16443,601,27,4
16444,166,27,1
16445,958,27,3
16446,236,27,1
16447,150,27,6
16448,1170,27,9
16449,664,27,2
16450,422,27,3
16451,77,27,6
16452,679,27,9
16453,394,27,2
16454,482,27,6
16455,182,27,2
16456,819,27,9
16457,74,27,6
16458,283,27,1
16459,214,27,7
16460,1261,27,3
16461,435,27,5
16462,337,27,3
16463,660,27,4
16464,99,27,9
16465,928,27,1
16466,509,27,9
16467,826,27,3
16468,1187,27,5
16469,744,27,3
16470,1196,27,4
16471,1120,27,7
16472,80,27,4
16473,1229,27,7
16474,832,27,4
16475,9,27,4
16476,734,27,6
16477,406,27,1
16478,167,27,8
16479,464,27,6
16480,443,27,7
16481,302,27,5
16482,444,27,10
16483,767,27,1
16484,314,27,3
16485,1228,27,7
16486,561,27,7
16487,637,27,4
16488,233,27,3
16489,336,27,2
16490,154,27,4
16491,936,27,5
16492,619,27,3
16493,1223,27,1
16494,305,27,7
16495,414,27,7
16496,330,27,1
16497,696,27,2
16498,213,27,3
16499,60,27,8
16500,741,27,9
16501,88,27,4
16502,519,27,10
16503,643,27,3
16504,267,27,10
16505,645,27,9
16506,108,27,9
16507,545,27,2
16508,879,27,8
16509,830,27,6
16510,424,27,3
16511,1211,27,5
16512,276,27,4
16513,478,27,7
16514,1168,27,5
16515,349,27,7
16516,808,27,9
16517,815,27,8
16518,516,27,9
16519,1238,27,4
16520,1105,27,4
16521,713,27,3
